Customer_ID,Age,Gender,Marital_Status,Education_Level,Employment_Type,City_Tier,Monthly_Income,Monthly_Expenses,Savings_Balance,Existing_Loan_Amount,Credit_Card_Utilization,Debt_to_Income_Ratio,Number_of_Open_Accounts,Number_of_Credit_Cards,Loan_Amount_Requested,Loan_Tenure_Months,Loan_Purpose,Interest_Rate,EMI,EMI_to_Income_Ratio,Credit_Score,Previous_Defaults,Payment_Delay_Days,Credit_History_Years,Recent_Credit_Inquiries,Online_Application,App_Login_Frequency,Document_Verification_Score,Address_Stability_Years,Job_Stability_Years,Loan_Default,Has_Credit_Card,Has_Personal_Loan,Has_Insurance,Has_Mutual_Fund,Has_Fixed_Deposit,Has_Gold_Loan,Has_Vehicle_Loan,Has_Home_Loan,Has_BNPL,Has_Overdraft
CUST08333,40,Female,Single,Professional,Salaried,Tier 2,115686.0,73057.0,100463.0,1148222.0,12.3,0.867,6,2,130990.0,48,Wedding,8.61,3235.0,0.028,824.0,0,8.0,9.1,1,Yes,22,88.9,14.2,13.8,No,1,0,0,0,1,0,1,0,0,0
CUST08334,45,Male,Single,Post Graduate,Self-employed,Tier 1,88131.0,57335.0,215521.0,51872.0,79.4,0.26,5,3,245742.0,12,Travel,11.85,21817.0,0.248,737.0,1,36.0,10.3,4,No,15,86.2,24.6,15.5,No,0,0,0,1,0,0,0,0,0,0
CUST08335,48,Female,Married,High School,Self-employed,Tier 1,34471.0,19928.0,84823.0,53845.0,42.1,0.295,3,1,290056.0,36,Vehicle,7.5,9023.0,0.262,881.0,0,20.0,12.6,1,No,14,80.1,1.4,7.3,No,1,0,0,0,0,0,0,0,0,0
CUST08336,42,Male,Married,Post Graduate,Salaried,Tier 2,85601.0,43071.0,331305.0,283905.0,69.7,0.433,5,2,142714.0,48,Medical,10.94,3684.0,0.043,735.0,0,13.0,19.4,2,No,13,96.2,10.5,5.5,No,0,0,1,1,0,0,0,0,0,1
CUST08337,28,Male,Married,Post Graduate,Self-employed,Tier 1,75041.0,46466.0,201641.0,0.0,39.5,0.17,5,4,213215.0,60,Debt Consolidation,11.34,4672.0,0.062,724.0,0,3.0,5.4,1,No,18,68.8,9.9,2.6,No,0,0,0,1,1,1,0,0,0,0
CUST08338,24,Male,Single,Post Graduate,Business,Tier 1,291021.0639361055,66153.0,198295.0,79486.0,26.4,0.214,3,1,298686.0,12,Business,11.47,26464.0,0.255,633.0,0,20.0,2.8,1,Yes,24,87.7,6.2,0.0,No,0,0,0,1,0,0,0,0,0,0
CUST08339,39,Female,Married,Graduate,Salaried,Tier 2,105756.0,47990.0,213336.0,0.0,63.3,0.08,4,1,345860.0,12,Home Renovation,7.95,30078.0,0.284,716.0,0,20.0,8.2,2,Yes,25,93.7,0.8,4.4,No,0,0,0,0,0,0,1,0,0,0
CUST08340,36,Male,Single,Post Graduate,Self-employed,Tier 1,260000.0,99794.0,259159.0,46828.0,21.6,0.216,11,1,379286.0,24,Home Renovation,7.5,17068.0,0.066,826.0,0,17.0,10.1,3,No,9,80.8,5.1,4.5,No,1,0,0,1,0,0,0,0,0,0
CUST08341,39,Male,Married,Post Graduate,Self-employed,Tier 1,25017.0,7940.0,182628.0,146933.0,27.0,0.755,6,0,323391.0,12,Debt Consolidation,13.38,28942.0,1.157,688.0,0,2.0,7.4,0,Yes,25,90.8,5.3,7.5,Yes,1,0,1,0,0,0,0,0,1,0
CUST08342,38,Male,Single,Post Graduate,Salaried,Tier 1,168610.0,87046.0,213522.0,0.0,76.2,0.041,5,0,518340.0,36,Wedding,7.5,16124.0,0.096,749.0,0,4.0,15.4,0,No,14,84.5,5.3,8.7,No,0,0,1,0,0,0,0,0,0,0
CUST08343,64,Female,Married,Graduate,Business,Tier 2,93922.0,65681.0,,0.0,15.1,0.022,5,3,116781.0,6,Education,8.36,19941.0,0.212,741.0,0,5.0,25.6,2,Yes,22,80.6,17.4,12.9,No,1,0,0,0,1,0,1,0,0,1
CUST08344,25,Male,Single,Graduate,Self-employed,Tier 2,32558.0,18557.0,156484.0,99505.0,79.9,0.373,3,2,118452.0,36,Travel,11.24,3891.0,0.12,694.0,0,3.0,1.4,1,Yes,20,75.6,3.6,2.3,No,0,0,0,1,0,0,0,0,1,1
CUST08345,21,Female,Single,Graduate,Salaried,Tier 3,38080.0,19310.0,124783.0,447907.0,58.2,1.049,3,1,218646.0,24,Home Renovation,11.07,10198.0,0.268,763.0,0,4.0,0.0,0,Yes,16,82.9,1.4,0.8,No,1,0,1,1,0,0,0,1,0,0
CUST08346,41,Male,Single,Professional,Business,Tier 2,155369.0,66745.0,550478.0,103706.0,43.3,0.109,7,1,899023.0,24,Vehicle,7.5,40456.0,0.26,790.0,0,21.0,11.7,1,No,11,63.4,1.6,5.6,No,1,1,0,0,1,0,0,0,1,0
CUST08347,34,Male,Single,Graduate,Business,Tier 1,81387.0,34549.0,219679.0,207871.0,26.9,0.336,3,1,707806.0,48,Debt Consolidation,7.5,17114.0,0.21,803.0,0,4.0,8.2,1,No,9,84.7,3.3,6.2,No,1,0,0,1,0,0,0,1,0,0
CUST08348,41,Male,Married,High School,Business,Tier 3,41069.0,19899.0,66364.0,69898.0,62.1,0.264,6,2,229390.0,12,Home Renovation,9.23,20085.0,0.489,736.0,0,7.0,14.6,4,Yes,18,84.1,4.5,6.6,No,0,1,1,1,0,0,0,0,0,0
CUST08349,44,Female,Single,Post Graduate,Salaried,Tier 2,,30274.0,195730.0,95620.0,61.8,0.213,4,2,79576.0,36,Travel,11.85,2637.0,0.056,716.0,0,11.0,20.0,0,No,8,94.7,14.1,14.0,No,0,0,0,0,0,0,0,0,0,0
CUST08350,51,Female,Married,High School,Unemployed,Tier 3,12000.0,14312.0,-35901.0,196723.0,95.1,1.35,5,1,61103.0,48,Medical,28.46,2146.0,0.179,556.0,1,56.0,15.3,1,No,9,65.1,10.6,0.7,Yes,0,0,0,0,0,0,0,0,0,0
CUST08351,23,Male,Single,Graduate,Salaried,Tier 3,27330.0,17400.0,118577.0,493639.0,64.1,1.35,4,4,199627.0,24,Business,11.66,9365.0,0.343,,0,3.0,1.4,2,Yes,18,93.1,0.0,0.0,No,0,0,0,0,0,1,0,0,0,1
CUST08352,32,Female,Married,High School,Self-employed,Tier 2,28848.0,24443.0,36010.0,67457.0,106.3,0.391,3,3,307522.0,48,Travel,18.52,9117.0,0.316,575.0,1,47.0,6.3,1,No,8,61.5,8.0,0.2,Yes,0,0,0,0,0,0,0,0,0,0
CUST08353,42,Male,Single,Graduate,Salaried,Tier 3,43312.0,22648.0,135258.0,119628.0,39.5,0.383,3,3,423943.37751261407,12,Business,8.47,11758.0,0.271,784.0,0,9.0,9.9,0,Yes,23,84.7,6.2,2.6,No,1,0,1,1,0,0,0,0,0,0
CUST08354,46,Female,Single,Professional,Salaried,Tier 1,119868.0,53546.0,113510.0,0.0,139.9,0.073,6,2,129161.0,24,Business,10.1,5966.0,0.05,713.0,0,5.0,8.1,0,No,19,78.7,9.3,11.1,No,0,0,0,1,0,0,1,0,1,0
CUST08355,60,Male,Married,Post Graduate,Business,Tier 1,61412.0,42301.0,71609.0,30082.0,36.4,0.169,4,1,258008.0,36,Debt Consolidation,11.08,8457.0,0.138,623.0,0,9.0,21.5,1,Yes,26,81.8,20.0,14.7,Yes,0,0,0,0,0,0,0,0,0,0
CUST08356,48,Male,Married,High School,Business,Tier 1,93550.0,65222.0,166356.0,73173.0,56.5,0.12,3,2,371044.0,24,Home Renovation,12.39,17534.0,0.187,625.0,0,8.0,19.7,0,Yes,16,96.1,0.0,3.2,No,1,0,1,0,1,0,0,0,0,1
CUST08357,37,Female,Married,Professional,Business,Tier 2,58051.0,48931.0,117693.0,225412.0,58.9,0.424,4,1,328027.0,36,Education,8.93,10420.0,0.179,682.0,0,15.0,5.0,0,Yes,22,88.5,0.0,2.2,No,1,0,0,0,0,0,0,0,0,0
CUST08358,29,Female,Married,Graduate,Salaried,Tier 2,86526.0,42052.0,92476.0,69130.0,45.6,0.242,9,6,78222.0,36,Vehicle,7.5,2433.0,0.028,798.0,0,11.0,3.3,2,No,12,100.0,0.3,3.6,No,1,0,0,0,1,0,0,0,0,0
CUST08359,32,Male,Single,Graduate,Business,Tier 3,33594.0,11899.0,58738.0,49070.0,63.4,0.216,5,0,359733.0,60,Business,7.5,7208.0,0.215,781.0,0,6.0,9.4,3,No,12,80.0,4.0,2.3,No,0,0,0,1,0,0,0,0,0,0
CUST08360,32,Female,Married,Graduate,Salaried,Tier 2,171907.0,76619.0,273111.0,42628.0,50.2,0.094,8,1,893875.0,48,Medical,7.5,21613.0,0.126,884.0,0,17.0,3.0,0,Yes,25,55.1,2.8,0.0,No,1,1,0,0,1,0,0,0,0,0
CUST08361,45,Male,Married,Professional,Salaried,Tier 2,,56878.0,239215.0,941773.0,42.6,0.738,7,0,212553.0,12,Medical,15.16,19201.0,0.164,610.0,0,12.0,15.7,2,No,13,88.0,9.0,8.3,No,1,0,1,0,1,0,0,0,0,0
CUST08362,41,Female,Married,High School,Self-employed,Tier 3,49730.0,31779.0,44093.0,218643.0,86.5,0.656,8,2,294985.0,12,Medical,10.15,25954.0,0.522,755.0,0,7.0,8.2,3,Yes,18,79.7,6.0,,No,1,0,1,0,0,0,0,0,1,1
CUST08363,25,Male,Single,Post Graduate,Salaried,Tier 2,272201.5229946366,47798.0,-8454.0,91998.0,76.5,0.197,7,2,68409.0,6,Wedding,20.62,12097.0,0.192,530.0,2,30.0,3.0,2,Yes,24,72.8,0.0,0.0,Yes,1,0,0,0,1,1,0,0,0,0
CUST08364,34,Female,Married,Graduate,Salaried,Tier 1,94992.0,34906.0,205422.0,87390.0,45.7,0.111,3,1,324812.0,36,Business,7.67,10129.0,0.107,755.0,1,39.0,10.5,2,No,11,82.0,16.9,3.6,No,0,0,0,0,1,0,0,0,1,0
CUST08365,47,Male,Married,High School,Business,Tier 3,21189.0,7849.0,45999.0,313867.0,53.1,1.283,4,3,163348.0,12,Home Renovation,11.68,14489.0,0.684,813.0,0,4.0,12.9,2,Yes,18,78.8,5.7,5.0,No,0,0,0,1,1,0,0,1,1,0
CUST08366,42,Male,Married,Professional,Self-employed,Tier 2,41500.0,23603.0,,84613.0,79.7,0.284,7,1,809747.0,24,Wedding,7.5,36438.0,0.878,810.0,0,2.0,12.6,3,Yes,14,84.3,0.0,7.1,No,0,0,0,1,0,0,1,0,0,0
CUST08367,44,Male,Married,Graduate,Unemployed,Tier 3,13561.0,9681.0,92627.0,227951.0,37.6,1.35,4,2,218029.0,48,Debt Consolidation,24.29,7143.0,0.527,526.0,0,33.0,8.3,3,Yes,19,95.8,6.7,2.2,Yes,0,0,1,1,0,0,0,0,0,0
CUST08368,42,Male,Married,Post Graduate,Self-employed,Tier 2,137640.0,41173.0,550132.0,114606.0,71.0,0.304,4,1,135904.0,48,Wedding,21.47,4243.0,0.031,525.0,2,46.0,16.1,1,No,11,84.9,0.7,1.8,Yes,1,0,0,1,0,0,0,0,0,0
CUST08369,54,Male,Married,Graduate,Salaried,Tier 1,118332.0,83652.0,78907.0,162480.0,41.5,0.338,1,2,1037415.0,12,Home Renovation,14.09,93190.0,0.788,639.0,1,23.0,21.5,1,No,12,71.4,17.0,19.2,Yes,1,0,1,1,0,0,0,0,0,0
CUST08370,40,Male,Single,Post Graduate,Salaried,Tier 1,24255.0,19097.0,21465.0,864149.0,59.8,1.35,6,1,101302.0,60,Travel,22.29,2815.0,0.116,607.0,1,21.0,6.5,4,Yes,18,,10.6,8.1,Yes,1,1,0,0,0,0,0,0,0,0
CUST08371,34,Female,Married,Post Graduate,Business,Tier 1,56145.0,37556.0,61060.0,0.0,59.5,0.093,4,2,204426.0,48,Business,13.28,5513.0,0.098,652.0,0,9.0,4.6,1,Yes,17,89.3,9.5,5.2,No,0,0,1,0,1,0,0,0,0,0
CUST08372,29,Male,Married,Graduate,Salaried,Tier 1,64854.0,36506.0,167244.0,69539.0,67.9,0.228,5,2,164814.0,36,Education,7.5,5127.0,0.079,798.0,0,3.0,3.6,2,No,9,90.7,2.5,1.1,No,1,0,0,0,0,0,0,0,1,0
CUST08373,40,Female,Married,Graduate,Self-employed,Tier 3,80116.0,30964.0,,144435.0,65.0,0.181,7,3,485856.0,60,Debt Consolidation,10.67,10484.0,0.131,687.0,0,15.0,10.8,1,Yes,21,86.5,15.6,11.5,No,1,0,0,1,0,0,0,0,0,0
CUST08374,21,Female,Single,Professional,Salaried,Tier 2,94012.0,63419.0,272493.0,157343.0,73.6,0.21,3,3,383012.0,24,Education,9.3,17551.0,0.187,,0,4.0,0.0,2,No,12,95.8,0.0,0.2,Yes,1,0,0,0,0,0,0,0,0,0
CUST08375,36,Female,Divorced,Post Graduate,Self-employed,Tier 1,17753.0,20366.0,,0.0,75.7,0.149,7,4,64566.0,48,Medical,8.2,1582.0,0.089,713.0,0,6.0,5.1,2,Yes,27,93.4,17.3,10.1,No,1,0,0,0,1,1,0,0,0,0
CUST08376,36,Female,Married,Graduate,Salaried,Tier 2,29743.0,14360.0,,449941.0,25.9,1.35,4,1,221517.0,48,Wedding,17.76,6479.0,0.218,724.0,0,5.0,13.2,2,Yes,26,79.0,8.7,5.3,No,1,0,0,0,0,0,0,0,1,0
CUST08377,24,Female,Single,Graduate,Salaried,Tier 2,84234.0,46812.0,363910.0,31152.0,86.9,0.284,4,2,516267.0,12,Medical,7.5,44790.0,0.532,791.0,0,6.0,2.6,0,Yes,23,79.5,0.0,0.0,No,1,0,0,1,1,0,0,0,1,0
CUST08378,29,Female,Married,Post Graduate,Self-employed,Tier 1,80188.0,51524.0,136416.0,41420.0,56.7,0.1,5,0,464110.0,60,Travel,15.66,11203.0,0.14,678.0,1,20.0,3.7,1,No,12,86.2,4.3,0.0,No,1,1,1,0,1,0,0,0,1,0
CUST08379,46,Male,Single,High School,,Tier 1,57147.0,28943.0,145273.0,182453.0,59.1,0.312,3,2,104538.0,12,Debt Consolidation,13.02,9338.0,0.163,658.0,0,5.0,22.9,0,No,16,82.8,5.4,4.0,No,0,0,0,0,1,0,1,0,0,0
CUST08380,40,Female,Single,Graduate,Self-employed,Tier 2,90246.0,42564.0,,300092.0,37.0,0.295,4,2,252578.0,60,Home Renovation,9.22,5270.0,0.058,703.0,0,4.0,10.1,0,Yes,26,81.2,0.8,2.9,No,1,0,0,0,0,0,0,0,1,0
CUST08381,39,Female,Married,Professional,Business,Tier 2,79065.0,35186.0,415082.0,294196.0,34.0,0.435,8,1,397031.0,36,Business,11.18,13032.0,0.165,711.0,0,7.0,10.2,4,Yes,20,,0.4,4.4,No,1,0,1,0,0,0,0,0,0,0
CUST08382,41,Male,Married,Professional,Self-employed,Tier 3,324433.72774371825,45590.0,261037.0,167254.0,69.5,0.257,5,1,65927.0,6,Education,7.5,11229.0,0.131,761.0,0,5.0,11.4,3,Yes,19,60.0,2.7,,No,1,0,0,0,1,0,0,0,0,0
CUST08383,39,Male,Single,Post Graduate,Salaried,Tier 3,139906.0,73835.0,120846.0,0.0,55.6,0.076,7,1,451913.0,48,Vehicle,7.5,10927.0,0.078,738.0,0,5.0,9.8,2,Yes,23,84.0,12.5,5.2,No,1,0,1,0,0,0,1,0,0,0
CUST08384,50,Male,Single,High School,Business,Tier 2,58212.0,28313.0,85596.0,0.0,56.2,0.104,5,0,358412.0,24,Business,12.39,16937.0,0.291,667.0,0,13.0,9.6,2,No,6,69.3,15.3,12.1,No,1,0,0,0,1,0,0,0,0,0
CUST08385,39,Male,Divorced,Professional,Business,Tier 2,58484.0,19968.0,,252015.0,96.9,0.552,2,2,325786.0,36,Debt Consolidation,17.48,11693.0,0.2,605.0,0,8.0,8.8,1,No,8,,4.8,4.0,No,0,0,0,0,0,0,0,0,1,1
CUST08386,23,Male,Single,Graduate,Self-employed,Tier 2,38721.0,18081.0,-65699.0,0.0,75.9,0.071,4,1,89687.0,12,Education,7.5,7781.0,0.201,723.0,0,27.0,1.4,0,Yes,21,68.8,9.2,0.6,No,0,0,0,0,1,0,0,0,0,0
CUST08387,54,Female,Single,Graduate,Self-employed,Tier 1,35748.0,19232.0,78095.0,69941.0,47.5,0.295,8,1,103174.0,36,Education,10.54,3355.0,0.094,645.0,0,0.0,23.2,0,No,16,90.8,19.4,8.1,No,1,0,0,0,0,0,0,0,1,0
CUST08388,42,Male,Divorced,Graduate,Business,Tier 1,23078.0,16573.0,55319.0,184089.0,59.6,0.741,5,4,150701.0,36,Medical,14.17,5163.0,0.224,,0,21.0,9.8,2,Yes,23,84.5,8.8,3.5,No,0,0,0,0,0,0,0,1,0,1
CUST08389,32,Female,Single,Post Graduate,Business,Tier 1,62519.0,36898.0,192047.0,27383.0,35.9,0.165,4,5,311525.0,24,Education,7.64,14038.0,0.225,725.0,0,4.0,4.9,1,Yes,23,90.9,5.9,2.5,No,0,0,0,0,0,0,0,1,0,0
CUST08390,25,Male,Married,High School,Salaried,Tier 1,75259.0,18423.0,216811.0,228546.0,21.8,0.333,7,3,258912.0,36,Wedding,7.5,8054.0,0.107,833.0,0,8.0,1.8,1,Yes,23,87.3,3.3,0.5,No,0,0,1,0,0,0,0,0,0,0
CUST08391,42,Female,Single,Post Graduate,Unemployed,Tier 1,28818.0,14456.0,37171.0,0.0,96.6,0.198,5,2,141189.0,36,Wedding,13.35,4781.0,0.166,646.0,1,31.0,11.9,2,Yes,26,86.3,7.2,1.2,No,0,0,0,0,0,0,0,0,1,0
CUST08392,37,Male,Married,Professional,Salaried,Tier 2,173556.0,99723.0,127644.0,316241.0,56.7,0.204,5,3,210255.0,12,Debt Consolidation,11.28,18610.0,0.107,733.0,0,5.0,9.8,2,No,15,,9.5,7.7,No,1,0,0,0,1,1,1,0,0,0
CUST08393,54,Male,Married,High School,Unemployed,Tier 1,19840.0,6000.0,129463.0,140726.0,60.3,0.676,2,2,631477.0,60,Business,17.88,15994.0,0.806,591.0,0,27.0,27.5,1,No,11,78.1,0.0,3.3,No,0,0,0,0,1,0,0,0,1,0
CUST08394,35,Male,Divorced,Post Graduate,Salaried,Tier 1,134924.0,57961.0,304899.0,499862.0,80.2,0.563,5,2,174118.0,60,Medical,9.62,3667.0,0.027,766.0,0,4.0,9.6,0,No,15,79.2,3.6,3.7,No,1,0,0,0,1,0,0,0,0,0
CUST08395,30,Male,Married,Professional,Salaried,Tier 2,31228.0,17735.0,95579.0,137019.0,38.1,0.423,5,3,365831.0,24,Wedding,10.64,16990.0,0.544,704.0,0,7.0,2.4,1,Yes,19,91.8,1.7,1.9,No,1,0,1,0,0,0,0,0,0,0
CUST08396,47,Male,Married,High School,Business,Tier 2,40423.0,30041.0,144945.0,175088.0,72.1,0.433,5,1,253140.0,24,Business,16.53,12459.0,0.308,629.0,0,5.0,12.9,2,Yes,19,79.5,8.3,9.4,Yes,0,1,0,0,1,0,0,0,1,0
CUST08397,47,Female,Divorced,Graduate,Salaried,Tier 1,58671.0,27954.0,115086.0,105653.0,10.0,0.211,7,0,184329.0,24,Business,12.17,8692.0,0.148,645.0,0,2.0,18.2,1,No,12,73.0,16.0,12.2,No,0,0,0,0,1,1,0,0,1,0
CUST08398,40,Female,Divorced,Graduate,Salaried,Tier 3,29521.0,12367.0,134568.0,27988.0,58.3,0.091,4,0,398451.0,36,Education,10.77,13001.0,0.44,662.0,0,2.0,16.6,1,No,15,84.3,0.0,6.0,Yes,1,0,0,1,1,0,0,0,0,0
CUST08399,45,Female,Single,Graduate,Self-employed,Tier 2,113308.0,63493.0,,156438.0,86.3,0.321,3,2,81694.0,36,Wedding,19.68,3023.0,0.027,625.0,2,25.0,11.1,3,Yes,22,72.4,0.0,3.0,Yes,0,0,0,1,0,0,0,0,0,0
CUST08400,38,Male,Married,Post Graduate,Self-employed,Tier 2,20663.0,9029.0,90761.0,0.0,70.6,0.148,5,2,769665.0,6,Business,9.29,131776.0,1.25,739.0,0,10.0,15.9,6,No,6,96.5,2.2,,No,0,0,0,0,1,0,0,0,1,0
CUST08401,40,Male,Married,Graduate,Salaried,Tier 3,43662.0,23607.0,161972.0,0.0,18.3,0.098,6,1,212749.0,36,Education,7.71,6638.0,0.152,745.0,0,4.0,5.0,2,Yes,15,91.4,12.4,10.4,No,0,0,1,0,0,0,0,0,0,1
CUST08402,50,Female,Married,Professional,Salaried,Tier 1,183887.0,81770.0,597712.0,129891.0,43.6,0.094,6,2,240441.0,6,Education,8.18,41035.0,0.223,695.0,0,6.0,8.9,2,Yes,21,78.2,20.8,19.0,No,1,0,0,0,0,0,0,0,0,0
CUST08403,44,Male,Single,Professional,Salaried,Tier 2,125081.0,48641.0,235814.0,245778.0,98.4,0.474,4,0,4480064.844263793,36,Home Renovation,19.72,49825.0,0.398,542.0,1,26.0,13.2,4,Yes,21,90.4,1.8,2.1,Yes,0,0,1,0,1,0,0,0,0,0
CUST08404,36,Male,Married,Graduate,Salaried,Tier 1,55201.0,36840.0,114694.0,142033.0,85.8,0.442,2,1,185682.2657973084,24,Medical,13.21,3150.0,0.057,,0,13.0,8.6,2,Yes,15,93.2,8.4,5.6,No,0,0,0,0,0,0,0,0,0,0
CUST08405,52,Male,Single,Graduate,Self-employed,Tier 1,35811.0,20494.0,27105.0,686142.0,42.9,1.35,2,0,657014.0,24,Business,16.3,32264.0,0.901,703.0,0,4.0,11.7,0,No,17,72.9,4.5,4.6,Yes,1,0,1,0,0,0,0,0,0,0
CUST08406,21,Male,Married,Graduate,Salaried,Tier 1,123956.0,62842.0,439525.0,354872.0,50.6,0.433,8,4,132081.0,36,Education,7.95,4136.0,0.033,751.0,0,29.0,0.0,2,Yes,24,67.8,4.5,0.0,Yes,1,0,1,1,1,0,0,1,0,1
CUST08407,59,Male,Married,Graduate,Salaried,Tier 2,42561.0,20231.0,209563.0,0.0,64.9,0.107,3,1,677323.0,12,Wedding,13.92,60789.0,1.25,651.0,0,2.0,32.3,1,Yes,10,91.8,0.9,11.3,No,1,0,0,1,1,0,0,0,0,0
CUST08408,21,Male,Single,Graduate,Self-employed,Tier 2,31006.0,7076.0,95898.0,213590.0,9.6,0.681,4,4,509758.0,36,Wedding,12.02,16936.0,0.546,726.0,0,1.0,0.0,1,Yes,22,86.7,1.4,0.0,No,0,0,0,1,0,0,0,0,1,1
CUST08409,32,Male,Married,High School,Business,Tier 3,73130.0,43244.0,210745.0,0.0,78.8,0.233,4,2,361785.0,60,Education,9.05,7519.0,0.103,720.0,0,10.0,9.8,1,Yes,19,77.9,6.8,4.7,No,0,0,0,0,0,1,0,0,0,0
CUST08410,38,Female,Divorced,High School,Self-employed,Tier 2,45220.0,30869.0,143159.0,230270.0,7.6,0.51,8,0,147563.0,12,Education,10.41,13001.0,0.288,686.0,0,2.0,12.6,0,Yes,20,81.9,0.0,4.3,No,1,1,0,0,0,0,0,0,0,0
CUST08411,37,Male,Married,High School,Salaried,Tier 3,29875.0,6000.0,141414.0,0.0,43.0,0.137,5,2,1079497.0,36,Wedding,7.5,33579.0,1.124,759.0,0,2.0,10.8,3,Yes,10,90.4,0.0,5.5,No,0,0,0,0,0,0,0,0,0,0
CUST08412,48,Male,Married,Post Graduate,Self-employed,Tier 1,85712.0,39590.0,186794.0,81016.0,30.7,0.132,6,2,116011.0,36,Wedding,7.81,3625.0,0.042,784.0,0,14.0,7.0,2,Yes,16,71.6,8.9,7.7,No,1,0,0,0,1,0,0,0,0,0
CUST08413,27,Female,Married,Graduate,Business,Tier 1,101114.0,70675.0,242995.0,0.0,31.8,0.158,6,3,587951.0,60,Wedding,8.87,12168.0,0.12,718.0,0,14.0,2.0,1,Yes,31,80.2,0.0,0.4,No,0,1,0,0,0,0,1,0,0,0
CUST08414,41,Female,Married,High School,Salaried,Tier 1,51514.0,23295.0,11494.0,211827.0,78.0,0.562,7,3,88033.0,6,Home Renovation,11.51,15169.0,0.294,691.0,0,0.0,13.0,1,Yes,22,71.4,7.9,9.9,No,1,0,0,0,0,0,1,0,1,1
CUST08415,32,Male,Single,Graduate,Salaried,Tier 3,50585.0,36031.0,26509.0,95814.0,55.5,0.232,7,4,189838.0,48,Debt Consolidation,16.28,5407.0,0.107,625.0,1,39.0,3.6,1,No,12,96.9,6.5,2.7,Yes,0,0,0,1,0,0,0,0,0,0
CUST08416,41,Female,Married,High School,Unemployed,Tier 1,12000.0,18830.0,-60000.0,169010.0,39.4,1.281,4,3,307708.0,6,Wedding,25.38,55147.0,1.25,,3,56.0,11.6,2,No,12,71.6,3.4,0.5,Yes,0,1,1,0,0,0,0,0,0,1
CUST08417,37,Male,Single,High School,Self-employed,Tier 3,29546.0,19003.0,31526.0,454303.0,81.7,1.35,9,0,181818.0,24,Medical,14.56,8778.0,0.297,710.0,0,18.0,4.8,1,Yes,26,83.4,6.1,1.0,No,1,0,0,0,0,0,0,1,0,0
CUST08418,39,Male,Married,Graduate,Business,Tier 1,55681.0,28557.0,58163.0,138372.0,11.5,0.272,8,5,2500000.0,12,Business,9.76,140000.0,1.25,752.0,0,4.0,7.8,0,Yes,19,,15.6,4.8,No,0,0,0,1,0,0,0,0,0,0
CUST08419,33,Female,Divorced,Graduate,Self-employed,Tier 3,25864.0,17102.0,113962.0,89947.0,28.1,0.406,3,3,228618.0,48,Education,8.24,5607.0,0.217,701.0,0,1.0,9.6,2,Yes,29,100.0,5.6,2.1,No,0,0,0,0,1,0,0,0,0,0
CUST08420,33,Female,Single,High School,Salaried,Tier 2,30342.0,22718.0,96087.0,110128.0,40.5,0.437,7,5,765444.0,24,Business,7.5,34445.0,1.135,761.0,0,10.0,4.8,2,Yes,12,87.7,11.8,4.1,No,0,0,0,0,0,1,0,1,0,0
CUST08421,41,Male,Married,Graduate,Salaried,Tier 2,,17805.0,83424.0,134205.0,74.9,0.393,8,1,514845.0,36,Home Renovation,9.35,16456.0,0.381,746.0,0,14.0,12.4,0,Yes,25,79.7,3.7,4.7,No,1,0,1,0,0,0,0,0,1,1
CUST08422,47,Female,Married,Graduate,Self-employed,Tier 3,34092.0,22801.0,145466.0,0.0,58.8,0.142,8,2,410605.0,36,Debt Consolidation,8.13,12892.0,0.378,788.0,0,6.0,20.1,2,Yes,20,86.0,4.0,9.7,No,0,0,0,1,1,0,0,0,0,0
CUST08423,32,Female,Single,Graduate,Salaried,Tier 3,50929.0,35301.0,55904.0,607798.0,73.2,1.124,5,2,154644.0,36,Travel,20.88,5817.0,0.114,594.0,0,28.0,4.9,3,Yes,22,96.2,3.3,8.1,No,1,0,0,0,1,0,0,0,0,0
CUST08424,29,Male,Married,Post Graduate,Salaried,Tier 3,37883.0,23880.0,120930.0,533954.0,62.5,1.242,4,0,337024.0,36,Debt Consolidation,16.13,11870.0,0.313,763.0,0,15.0,3.4,0,No,8,100.0,0.0,1.6,No,1,0,0,0,1,0,0,0,0,1
CUST08425,44,Male,Married,Graduate,Salaried,Tier 2,75377.0,47349.0,213573.0,282264.0,54.2,0.368,7,6,98425.0,24,Business,18.15,4921.0,0.065,599.0,0,15.0,14.5,1,No,13,100.0,7.8,3.4,No,1,0,0,0,1,0,0,0,0,0
CUST08426,38,Male,Single,Graduate,Business,Tier 3,81075.0,52354.0,62692.0,0.0,25.1,0.054,8,4,147887.0,24,Home Renovation,7.5,6655.0,0.082,751.0,0,6.0,5.3,1,Yes,20,63.8,12.9,1.9,No,1,0,0,1,1,0,1,0,0,0
CUST08427,46,Female,Married,Post Graduate,Business,Tier 2,119946.0,59436.0,-10189.0,153657.0,28.1,0.308,2,1,1288350.0,6,Business,12.25,140000.0,1.167,682.0,0,9.0,18.2,0,No,8,,3.3,4.5,No,1,0,1,0,0,0,0,1,0,0
CUST08428,29,Male,Single,Professional,Salaried,Tier 3,112730.0,76496.0,64295.0,82645.0,66.0,0.129,10,3,570812.0,36,Wedding,10.65,18593.0,0.165,680.0,0,9.0,2.8,3,No,12,67.7,0.0,3.3,No,0,0,1,0,0,1,0,0,0,0
